"Step","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_9_contcorrect_True - diversity__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_8_contcorrect_True - diversity__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_7_contcorrect_True - diversity__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_6_contcorrect_True - diversity__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_5_contcorrect_True - diversity__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_4_contcorrect_True - diversity__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_3_contcorrect_True - diversity__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_2_contcorrect_True - diversity__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - diversity","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - diversity__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_10_trial_1_contcorrect_True - diversity__MAX"
"8418","68.7159652709961","68.7159652709961","68.7159652709961","54.08260726928711","54.08260726928711","54.08260726928711","39.25336456298828","39.25336456298828","39.25336456298828","97.12908172607422","97.12908172607422","97.12908172607422","82.53292846679688","82.53292846679688","82.53292846679688","32.9963493347168","32.9963493347168","32.9963493347168","75.30400085449219","75.30400085449219","75.30400085449219","34.97831726074219","34.97831726074219","34.97831726074219","59.4896240234375","59.4896240234375","59.4896240234375"
"8420","68.28401947021484","68.28401947021484","68.28401947021484","57.19244384765625","57.19244384765625","57.19244384765625","44.2951545715332","44.2951545715332","44.2951545715332","98.90348052978516","98.90348052978516","98.90348052978516","81.80272674560547","81.80272674560547","81.80272674560547","33.19959259033203","33.19959259033203","33.19959259033203","79.31095886230469","79.31095886230469","79.31095886230469","34.91707992553711","34.91707992553711","34.91707992553711","34.730106353759766","34.730106353759766","34.730106353759766"
"8421","70.76152801513672","70.76152801513672","70.76152801513672","57.07115173339844","57.07115173339844","57.07115173339844","45.30467224121094","45.30467224121094","45.30467224121094","98.42151641845703","98.42151641845703","98.42151641845703","81.97403717041016","81.97403717041016","81.97403717041016","33.24178695678711","33.24178695678711","33.24178695678711","78.28948974609375","78.28948974609375","78.28948974609375","36.855186462402344","36.855186462402344","36.855186462402344","34.58140563964844","34.58140563964844","34.58140563964844"
"8422","70.92454528808594","70.92454528808594","70.92454528808594","57.25943374633789","57.25943374633789","57.25943374633789","46.78179931640625","46.78179931640625","46.78179931640625","98.6297378540039","98.6297378540039","98.6297378540039","81.46405792236328","81.46405792236328","81.46405792236328","33.084529876708984","33.084529876708984","33.084529876708984","79.07315063476562","79.07315063476562","79.07315063476562","39.655513763427734","39.655513763427734","39.655513763427734","34.44797134399414","34.44797134399414","34.44797134399414"
"8423","72.27787780761719","72.27787780761719","72.27787780761719","57.350364685058594","57.350364685058594","57.350364685058594","47.664573669433594","47.664573669433594","47.664573669433594","100.18032836914062","100.18032836914062","100.18032836914062","81.00625610351562","81.00625610351562","81.00625610351562","33.06069564819336","33.06069564819336","33.06069564819336","78.2945785522461","78.2945785522461","78.2945785522461","41.84730911254883","41.84730911254883","41.84730911254883","34.447166442871094","34.447166442871094","34.447166442871094"
"8424","72.78334045410156","72.78334045410156","72.78334045410156","57.19137954711914","57.19137954711914","57.19137954711914","52.87710952758789","52.87710952758789","52.87710952758789","100.5340805053711","100.5340805053711","100.5340805053711","82.09815216064453","82.09815216064453","82.09815216064453","33.172237396240234","33.172237396240234","33.172237396240234","77.74346160888672","77.74346160888672","77.74346160888672","43.789669036865234","43.789669036865234","43.789669036865234","34.60900115966797","34.60900115966797","34.60900115966797"
"8425","74.82547760009766","74.82547760009766","74.82547760009766","57.29213333129883","57.29213333129883","57.29213333129883","56.679405212402344","56.679405212402344","56.679405212402344","101.05519104003906","101.05519104003906","101.05519104003906","81.82642364501953","81.82642364501953","81.82642364501953","33.01750564575195","33.01750564575195","33.01750564575195","78.71511840820312","78.71511840820312","78.71511840820312","45.76959991455078","45.76959991455078","45.76959991455078","34.42134094238281","34.42134094238281","34.42134094238281"
"8427","77.72099304199219","77.72099304199219","77.72099304199219","57.37638854980469","57.37638854980469","57.37638854980469","36.0255012512207","36.0255012512207","36.0255012512207","103.27234649658203","103.27234649658203","103.27234649658203","81.2148666381836","81.2148666381836","81.2148666381836","33.223018646240234","33.223018646240234","33.223018646240234","79.58552551269531","79.58552551269531","79.58552551269531","49.690792083740234","49.690792083740234","49.690792083740234","34.447261810302734","34.447261810302734","34.447261810302734"
"8430","81.78620147705078","81.78620147705078","81.78620147705078","57.3280029296875","57.3280029296875","57.3280029296875","43.724422454833984","43.724422454833984","43.724422454833984","105.89956665039062","105.89956665039062","105.89956665039062","81.71926879882812","81.71926879882812","81.71926879882812","33.237640380859375","33.237640380859375","33.237640380859375","78.83086395263672","78.83086395263672","78.83086395263672","54.57560729980469","54.57560729980469","54.57560729980469","34.40636444091797","34.40636444091797","34.40636444091797"
"8431","80.63482666015625","80.63482666015625","80.63482666015625","57.089752197265625","57.089752197265625","57.089752197265625","43.47552490234375","43.47552490234375","43.47552490234375","105.82611846923828","105.82611846923828","105.82611846923828","84.0540771484375","84.0540771484375","84.0540771484375","33.234153747558594","33.234153747558594","33.234153747558594","79.044677734375","79.044677734375","79.044677734375","54.51362991333008","54.51362991333008","54.51362991333008","34.43791961669922","34.43791961669922","34.43791961669922"
"8432","72.91667175292969","72.91667175292969","72.91667175292969","57.250816345214844","57.250816345214844","57.250816345214844","43.33816909790039","43.33816909790039","43.33816909790039","105.7744140625","105.7744140625","105.7744140625","80.60932922363281","80.60932922363281","80.60932922363281","33.053993225097656","33.053993225097656","33.053993225097656","78.81365203857422","78.81365203857422","78.81365203857422","54.768367767333984","54.768367767333984","54.768367767333984","34.345367431640625","34.345367431640625","34.345367431640625"
"8433","56.5396728515625","56.5396728515625","56.5396728515625","57.22523880004883","57.22523880004883","57.22523880004883","43.487281799316406","43.487281799316406","43.487281799316406","105.11610412597656","105.11610412597656","105.11610412597656","71.50608825683594","71.50608825683594","71.50608825683594","33.29656982421875","33.29656982421875","33.29656982421875","78.43812561035156","78.43812561035156","78.43812561035156","54.65049743652344","54.65049743652344","54.65049743652344","34.53211212158203","34.53211212158203","34.53211212158203"
"8434","57.39952087402344","57.39952087402344","57.39952087402344","57.04966735839844","57.04966735839844","57.04966735839844","43.53360366821289","43.53360366821289","43.53360366821289","105.66476440429688","105.66476440429688","105.66476440429688","72.7183837890625","72.7183837890625","72.7183837890625","33.08345031738281","33.08345031738281","33.08345031738281","78.6586685180664","78.6586685180664","78.6586685180664","54.661922454833984","54.661922454833984","54.661922454833984","34.502960205078125","34.502960205078125","34.502960205078125"
"8435","58.26415252685547","58.26415252685547","58.26415252685547","57.11104965209961","57.11104965209961","57.11104965209961","43.42467498779297","43.42467498779297","43.42467498779297","105.39122009277344","105.39122009277344","105.39122009277344","73.53982543945312","73.53982543945312","73.53982543945312","33.26680374145508","33.26680374145508","33.26680374145508","78.40037536621094","78.40037536621094","78.40037536621094","54.97323989868164","54.97323989868164","54.97323989868164","34.84165573120117","34.84165573120117","34.84165573120117"
"8439","65.27033233642578","65.27033233642578","65.27033233642578","57.20382308959961","57.20382308959961","57.20382308959961","43.6240234375","43.6240234375","43.6240234375","106.02201843261719","106.02201843261719","106.02201843261719","80.18575286865234","80.18575286865234","80.18575286865234","33.09869384765625","33.09869384765625","33.09869384765625","78.35905456542969","78.35905456542969","78.35905456542969","54.804931640625","54.804931640625","54.804931640625","34.828208923339844","34.828208923339844","34.828208923339844"
"8440","66.46829223632812","66.46829223632812","66.46829223632812","57.10927200317383","57.10927200317383","57.10927200317383","43.23784255981445","43.23784255981445","43.23784255981445","106.08639526367188","106.08639526367188","106.08639526367188","81.21829986572266","81.21829986572266","81.21829986572266","33.1701774597168","33.1701774597168","33.1701774597168","78.9677734375","78.9677734375","78.9677734375","54.88808059692383","54.88808059692383","54.88808059692383","34.78364181518555","34.78364181518555","34.78364181518555"
"8447","66.6473388671875","66.6473388671875","66.6473388671875","57.21453094482422","57.21453094482422","57.21453094482422","43.489776611328125","43.489776611328125","43.489776611328125","73.42549133300781","73.42549133300781","73.42549133300781","85.0253677368164","85.0253677368164","85.0253677368164","48.49161911010742","48.49161911010742","48.49161911010742","78.66801452636719","78.66801452636719","78.66801452636719","54.93815612792969","54.93815612792969","54.93815612792969","43.860313415527344","43.860313415527344","43.860313415527344"
"8448","67.22989654541016","67.22989654541016","67.22989654541016","57.13191223144531","57.13191223144531","57.13191223144531","43.48320007324219","43.48320007324219","43.48320007324219","73.89533996582031","73.89533996582031","73.89533996582031","86.38826751708984","86.38826751708984","86.38826751708984","50.482643127441406","50.482643127441406","50.482643127441406","78.51686096191406","78.51686096191406","78.51686096191406","54.76881408691406","54.76881408691406","54.76881408691406","45.852230072021484","45.852230072021484","45.852230072021484"
"8449","68.77461242675781","68.77461242675781","68.77461242675781","57.04373550415039","57.04373550415039","57.04373550415039","43.51533889770508","43.51533889770508","43.51533889770508","74.1812973022461","74.1812973022461","74.1812973022461","87.5942611694336","87.5942611694336","87.5942611694336","52.43700408935547","52.43700408935547","52.43700408935547","78.70184326171875","78.70184326171875","78.70184326171875","54.630401611328125","54.630401611328125","54.630401611328125","47.624671936035156","47.624671936035156","47.624671936035156"
"8451","67.98314666748047","67.98314666748047","67.98314666748047","57.41875457763672","57.41875457763672","57.41875457763672","43.136146545410156","43.136146545410156","43.136146545410156","76.9589614868164","76.9589614868164","76.9589614868164","89.22132110595703","89.22132110595703","89.22132110595703","54.1264762878418","54.1264762878418","54.1264762878418","78.99465942382812","78.99465942382812","78.99465942382812","54.67763137817383","54.67763137817383","54.67763137817383","49.57706069946289","49.57706069946289","49.57706069946289"
"8452","66.94071197509766","66.94071197509766","66.94071197509766","57.448463439941406","57.448463439941406","57.448463439941406","43.36035919189453","43.36035919189453","43.36035919189453","74.5884017944336","74.5884017944336","74.5884017944336","89.28205871582031","89.28205871582031","89.28205871582031","54.06196975708008","54.06196975708008","54.06196975708008","78.7769546508789","78.7769546508789","78.7769546508789","54.699134826660156","54.699134826660156","54.699134826660156","49.41925048828125","49.41925048828125","49.41925048828125"
"8456","71.57540893554688","71.57540893554688","71.57540893554688","53.002037048339844","53.002037048339844","53.002037048339844","43.481815338134766","43.481815338134766","43.481815338134766","75.65876007080078","75.65876007080078","75.65876007080078","88.90412139892578","88.90412139892578","88.90412139892578","54.12213897705078","54.12213897705078","54.12213897705078","77.90277099609375","77.90277099609375","77.90277099609375","54.81324768066406","54.81324768066406","54.81324768066406","49.710838317871094","49.710838317871094","49.710838317871094"
"8457","72.7203598022461","72.7203598022461","72.7203598022461","53.818695068359375","53.818695068359375","53.818695068359375","43.218177795410156","43.218177795410156","43.218177795410156","75.44249725341797","75.44249725341797","75.44249725341797","89.01329040527344","89.01329040527344","89.01329040527344","54.02577590942383","54.02577590942383","54.02577590942383","78.0865478515625","78.0865478515625","78.0865478515625","54.804378509521484","54.804378509521484","54.804378509521484","49.58440017700195","49.58440017700195","49.58440017700195"
"8460","74.68988800048828","74.68988800048828","74.68988800048828","58.37272262573242","58.37272262573242","58.37272262573242","43.602577209472656","43.602577209472656","43.602577209472656","75.94540405273438","75.94540405273438","75.94540405273438","89.01742553710938","89.01742553710938","89.01742553710938","53.890281677246094","53.890281677246094","53.890281677246094","79.0351791381836","79.0351791381836","79.0351791381836","54.75","54.75","54.75","49.51882553100586","49.51882553100586","49.51882553100586"
"8461","75.23815155029297","75.23815155029297","75.23815155029297","58.10831832885742","58.10831832885742","58.10831832885742","45.69760513305664","45.69760513305664","45.69760513305664","76.38226318359375","76.38226318359375","76.38226318359375","88.83811950683594","88.83811950683594","88.83811950683594","54.01536560058594","54.01536560058594","54.01536560058594","78.37451934814453","78.37451934814453","78.37451934814453","54.62221145629883","54.62221145629883","54.62221145629883","49.79351043701172","49.79351043701172","49.79351043701172"
"8463","75.00493621826172","75.00493621826172","75.00493621826172","58.04890060424805","58.04890060424805","58.04890060424805","49.8516960144043","49.8516960144043","49.8516960144043","75.89681243896484","75.89681243896484","75.89681243896484","89.07718658447266","89.07718658447266","89.07718658447266","54.073402404785156","54.073402404785156","54.073402404785156","80.79947662353516","80.79947662353516","80.79947662353516","54.78070068359375","54.78070068359375","54.78070068359375","50.8785400390625","50.8785400390625","50.8785400390625"
"8466","75.59297180175781","75.59297180175781","75.59297180175781","58.899383544921875","58.899383544921875","58.899383544921875","54.486270904541016","54.486270904541016","54.486270904541016","75.45735931396484","75.45735931396484","75.45735931396484","89.02509307861328","89.02509307861328","89.02509307861328","53.94715881347656","53.94715881347656","53.94715881347656","84.45350646972656","84.45350646972656","84.45350646972656","54.825233459472656","54.825233459472656","54.825233459472656","55.76139831542969","55.76139831542969","55.76139831542969"
"8467","74.6380386352539","74.6380386352539","74.6380386352539","58.08293151855469","58.08293151855469","58.08293151855469","56.148597717285156","56.148597717285156","56.148597717285156","76.25679016113281","76.25679016113281","76.25679016113281","89.05912017822266","89.05912017822266","89.05912017822266","54.284053802490234","54.284053802490234","54.284053802490234","85.39897155761719","85.39897155761719","85.39897155761719","54.616729736328125","54.616729736328125","54.616729736328125","57.24293518066406","57.24293518066406","57.24293518066406"
"8469","75.14730834960938","75.14730834960938","75.14730834960938","57.40041732788086","57.40041732788086","57.40041732788086","59.124263763427734","59.124263763427734","59.124263763427734","76.04736328125","76.04736328125","76.04736328125","89.1947021484375","89.1947021484375","89.1947021484375","54.08649444580078","54.08649444580078","54.08649444580078","88.47271728515625","88.47271728515625","88.47271728515625","54.72601318359375","54.72601318359375","54.72601318359375","59.56262969970703","59.56262969970703","59.56262969970703"
"8470","75.03531646728516","75.03531646728516","75.03531646728516","58.32811737060547","58.32811737060547","58.32811737060547","60.61978530883789","60.61978530883789","60.61978530883789","75.39241790771484","75.39241790771484","75.39241790771484","88.67118835449219","88.67118835449219","88.67118835449219","54.09918212890625","54.09918212890625","54.09918212890625","89.13224792480469","89.13224792480469","89.13224792480469","54.81272888183594","54.81272888183594","54.81272888183594","61.30642318725586","61.30642318725586","61.30642318725586"
"8474","75.21710968017578","75.21710968017578","75.21710968017578","58.00629806518555","58.00629806518555","58.00629806518555","60.7960205078125","60.7960205078125","60.7960205078125","75.61551666259766","75.61551666259766","75.61551666259766","57.22138977050781","57.22138977050781","57.22138977050781","60.493125915527344","60.493125915527344","60.493125915527344","86.37785339355469","86.37785339355469","86.37785339355469","59.318031311035156","59.318031311035156","59.318031311035156","66.86651611328125","66.86651611328125","66.86651611328125"
"8475","74.5895767211914","74.5895767211914","74.5895767211914","57.8447151184082","57.8447151184082","57.8447151184082","60.678104400634766","60.678104400634766","60.678104400634766","75.49647521972656","75.49647521972656","75.49647521972656","58.419960021972656","58.419960021972656","58.419960021972656","61.86514663696289","61.86514663696289","61.86514663696289","68.81827545166016","68.81827545166016","68.81827545166016","60.98037338256836","60.98037338256836","60.98037338256836","68.10047912597656","68.10047912597656","68.10047912597656"
"8482","74.94861602783203","74.94861602783203","74.94861602783203","57.375770568847656","57.375770568847656","57.375770568847656","60.84941482543945","60.84941482543945","60.84941482543945","75.77508544921875","75.77508544921875","75.77508544921875","63.98208236694336","63.98208236694336","63.98208236694336","68.30066680908203","68.30066680908203","68.30066680908203","68.81645202636719","68.81645202636719","68.81645202636719","67.92930603027344","67.92930603027344","67.92930603027344","74.15811920166016","74.15811920166016","74.15811920166016"
"8483","74.90258026123047","74.90258026123047","74.90258026123047","58.239505767822266","58.239505767822266","58.239505767822266","61.01836395263672","61.01836395263672","61.01836395263672","75.5680923461914","75.5680923461914","75.5680923461914","64.40570831298828","64.40570831298828","64.40570831298828","68.14157104492188","68.14157104492188","68.14157104492188","65.54129791259766","65.54129791259766","65.54129791259766","67.43142700195312","67.43142700195312","67.43142700195312","69.20741271972656","69.20741271972656","69.20741271972656"
"8484","74.87364196777344","74.87364196777344","74.87364196777344","57.31401443481445","57.31401443481445","57.31401443481445","60.773773193359375","60.773773193359375","60.773773193359375","75.4352035522461","75.4352035522461","75.4352035522461","65.07681274414062","65.07681274414062","65.07681274414062","68.07749938964844","68.07749938964844","68.07749938964844","50.82174301147461","50.82174301147461","50.82174301147461","67.52668762207031","67.52668762207031","67.52668762207031","67.9347915649414","67.9347915649414","67.9347915649414"
"8485","75.09424591064453","75.09424591064453","75.09424591064453","57.30431365966797","57.30431365966797","57.30431365966797","60.80483627319336","60.80483627319336","60.80483627319336","75.9081802368164","75.9081802368164","75.9081802368164","63.425079345703125","63.425079345703125","63.425079345703125","68.11756896972656","68.11756896972656","68.11756896972656","46.3321533203125","46.3321533203125","46.3321533203125","67.58231353759766","67.58231353759766","67.58231353759766","69.82612609863281","69.82612609863281","69.82612609863281"
"8486","74.68077087402344","74.68077087402344","74.68077087402344","57.82219314575195","57.82219314575195","57.82219314575195","60.82186508178711","60.82186508178711","60.82186508178711","76.22598266601562","76.22598266601562","76.22598266601562","64.49805450439453","64.49805450439453","64.49805450439453","68.49894714355469","68.49894714355469","68.49894714355469","48.370784759521484","48.370784759521484","48.370784759521484","67.97309112548828","67.97309112548828","67.97309112548828","71.80742645263672","71.80742645263672","71.80742645263672"
"8491","72.77928924560547","72.77928924560547","72.77928924560547","57.98474884033203","57.98474884033203","57.98474884033203","60.799625396728516","60.799625396728516","60.799625396728516","75.66992950439453","75.66992950439453","75.66992950439453","63.479610443115234","63.479610443115234","63.479610443115234","67.83724975585938","67.83724975585938","67.83724975585938","55.40070343017578","55.40070343017578","55.40070343017578","67.80133056640625","67.80133056640625","67.80133056640625","76.28985595703125","76.28985595703125","76.28985595703125"
"8492","67.88334655761719","67.88334655761719","67.88334655761719","58.20952606201172","58.20952606201172","58.20952606201172","60.89452362060547","60.89452362060547","60.89452362060547","75.71141052246094","75.71141052246094","75.71141052246094","64.15767669677734","64.15767669677734","64.15767669677734","67.60044860839844","67.60044860839844","67.60044860839844","55.11166000366211","55.11166000366211","55.11166000366211","67.78163146972656","67.78163146972656","67.78163146972656","77.02539825439453","77.02539825439453","77.02539825439453"
"8494","62.97713088989258","62.97713088989258","62.97713088989258","57.023841857910156","57.023841857910156","57.023841857910156","60.81039810180664","60.81039810180664","60.81039810180664","75.92691040039062","75.92691040039062","75.92691040039062","64.41513061523438","64.41513061523438","64.41513061523438","68.02467346191406","68.02467346191406","68.02467346191406","55.199371337890625","55.199371337890625","55.199371337890625","67.43189239501953","67.43189239501953","67.43189239501953","76.11225128173828","76.11225128173828","76.11225128173828"
"8495","62.62518310546875","62.62518310546875","62.62518310546875","54.03835678100586","54.03835678100586","54.03835678100586","60.608001708984375","60.608001708984375","60.608001708984375","75.85393524169922","75.85393524169922","75.85393524169922","64.0815658569336","64.0815658569336","64.0815658569336","68.38907623291016","68.38907623291016","68.38907623291016","55.34360122680664","55.34360122680664","55.34360122680664","67.48957061767578","67.48957061767578","67.48957061767578","78.02418518066406","78.02418518066406","78.02418518066406"
"8499","66.83402252197266","66.83402252197266","66.83402252197266","50.949153900146484","50.949153900146484","50.949153900146484","35.20890426635742","35.20890426635742","35.20890426635742","75.36843872070312","75.36843872070312","75.36843872070312","64.27548217773438","64.27548217773438","64.27548217773438","67.9195785522461","67.9195785522461","67.9195785522461","51.4886589050293","51.4886589050293","51.4886589050293","67.59947967529297","67.59947967529297","67.59947967529297","77.41162872314453","77.41162872314453","77.41162872314453"
"8502","67.58866119384766","67.58866119384766","67.58866119384766","53.90524673461914","53.90524673461914","53.90524673461914","36.87253952026367","36.87253952026367","36.87253952026367","76.2243881225586","76.2243881225586","76.2243881225586","64.00167083740234","64.00167083740234","64.00167083740234","68.34101104736328","68.34101104736328","68.34101104736328","28.84065055847168","28.84065055847168","28.84065055847168","67.53729248046875","67.53729248046875","67.53729248046875","74.26876831054688","74.26876831054688","74.26876831054688"
"8505","68.66638946533203","68.66638946533203","68.66638946533203","60.39760971069336","60.39760971069336","60.39760971069336","37.32110595703125","37.32110595703125","37.32110595703125","76.38687896728516","76.38687896728516","76.38687896728516","67.34638214111328","67.34638214111328","67.34638214111328","68.3533706665039","68.3533706665039","68.3533706665039","29.19003677368164","29.19003677368164","29.19003677368164","67.41868591308594","67.41868591308594","67.41868591308594","75.85722351074219","75.85722351074219","75.85722351074219"
"8509","68.98123931884766","68.98123931884766","68.98123931884766","67.73827362060547","67.73827362060547","67.73827362060547","36.7972297668457","36.7972297668457","36.7972297668457","76.05926513671875","76.05926513671875","76.05926513671875","72.48614501953125","72.48614501953125","72.48614501953125","68.2739486694336","68.2739486694336","68.2739486694336","28.893632888793945","28.893632888793945","28.893632888793945","67.44126892089844","67.44126892089844","67.44126892089844","79.90421295166016","79.90421295166016","79.90421295166016"
"8510","67.79782104492188","67.79782104492188","67.79782104492188","69.67190551757812","69.67190551757812","69.67190551757812","36.875247955322266","36.875247955322266","36.875247955322266","75.12467956542969","75.12467956542969","75.12467956542969","73.75352478027344","73.75352478027344","73.75352478027344","67.86032104492188","67.86032104492188","67.86032104492188","28.764963150024414","28.764963150024414","28.764963150024414","67.75463104248047","67.75463104248047","67.75463104248047","80.42092895507812","80.42092895507812","80.42092895507812"
"8511","69.63441467285156","69.63441467285156","69.63441467285156","67.83683776855469","67.83683776855469","67.83683776855469","37.65811538696289","37.65811538696289","37.65811538696289","76.08746337890625","76.08746337890625","76.08746337890625","74.07219696044922","74.07219696044922","74.07219696044922","69.6005859375","69.6005859375","69.6005859375","28.944067001342773","28.944067001342773","28.944067001342773","67.58580780029297","67.58580780029297","67.58580780029297","79.39803314208984","79.39803314208984","79.39803314208984"
"8514","73.96659088134766","73.96659088134766","73.96659088134766","53.085166931152344","53.085166931152344","53.085166931152344","44.3644905090332","44.3644905090332","44.3644905090332","75.70948791503906","75.70948791503906","75.70948791503906","73.71244812011719","73.71244812011719","73.71244812011719","73.38668060302734","73.38668060302734","73.38668060302734","28.863800048828125","28.863800048828125","28.863800048828125","67.53831481933594","67.53831481933594","67.53831481933594","79.71573638916016","79.71573638916016","79.71573638916016"
"8515","75.21053314208984","75.21053314208984","75.21053314208984","54.12596893310547","54.12596893310547","54.12596893310547","46.190956115722656","46.190956115722656","46.190956115722656","75.54902648925781","75.54902648925781","75.54902648925781","74.66048431396484","74.66048431396484","74.66048431396484","74.8699722290039","74.8699722290039","74.8699722290039","28.95516586303711","28.95516586303711","28.95516586303711","67.67691802978516","67.67691802978516","67.67691802978516","70.45733642578125","70.45733642578125","70.45733642578125"
"8522","80.17499542236328","80.17499542236328","80.17499542236328","63.94626998901367","63.94626998901367","63.94626998901367","56.516483306884766","56.516483306884766","56.516483306884766","74.1821060180664","74.1821060180664","74.1821060180664","74.0311279296875","74.0311279296875","74.0311279296875","79.66057586669922","79.66057586669922","79.66057586669922","28.8612060546875","28.8612060546875","28.8612060546875","67.83525085449219","67.83525085449219","67.83525085449219","50.33669662475586","50.33669662475586","50.33669662475586"
"8524","83.4603500366211","83.4603500366211","83.4603500366211","62.744136810302734","62.744136810302734","62.744136810302734","56.03923034667969","56.03923034667969","56.03923034667969","63.06084060668945","63.06084060668945","63.06084060668945","73.59119415283203","73.59119415283203","73.59119415283203","79.65082550048828","79.65082550048828","79.65082550048828","28.696287155151367","28.696287155151367","28.696287155151367","67.7214126586914","67.7214126586914","67.7214126586914","48.090240478515625","48.090240478515625","48.090240478515625"
